#t	fxm	fym	fzm	fzp
  9.8410636337	  0.0000000000	  0.0000000000	  0.0000000000	  0.2774697173
  9.8481131063	  0.0000000000	  0.0000000000	  0.0000000000	  0.3062772315
  9.8551625788	  0.0000000000	  0.0000000000	  0.0000000000	  0.3344839640
  9.8622120513	  0.0000000000	  0.0000000000	  0.0000000000	  0.3620345856
  9.8692615238	  0.0000000000	  0.0000000000	  0.0000000000	  0.3888750540
  9.8763109963	  0.4407033986	  0.0000000000	  0.0000000000	  0.4149527199
  9.8833604688	  0.7153995394	  0.0000000000	  0.0000000000	  0.4402164305
  9.8904099414	  0.8619475566	  0.0000000000	  0.0000000000	  0.4646166294
  9.8974594139	  0.8574169353	  0.1630621498	  0.0000000000	  0.4881054542
  9.9045088864	  0.7054157532	  0.4915675366	  0.0000000000	  0.5106368299
  9.9115583589	  0.4352420433	  0.7261977115	  0.0000000000	  0.5321665600
  9.9186078314	  0.0965045940	  0.8278056380	  0.0000000000	  0.5526524125
  9.9256573039	  0.0000000000	  0.7812433085	  0.0000000000	  0.5720542033
  9.9327067765	  0.0000000000	  0.5978127989	  0.0000000000	  0.5903338744
  9.9397562490	  0.0000000000	  0.3129899296	  0.0000000000	  0.6074555691
  9.9468057215	  0.0000000000	  0.0000000000	  0.0000000000	  0.6233857023
  9.9538551940	  0.0000000000	  0.0000000000	  0.0000000000	  0.6380930260
  9.9609046665	  0.0000000000	  0.0000000000	  0.0000000000	  0.6515486908
  9.9679541390	  0.0000000000	  0.0000000000	  0.0000000000	  0.6637263027
  9.9750036116	  0.1434017139	  0.0000000000	  0.0000000000	  0.6746019744
  9.9820530841	  0.4324595765	  0.0000000000	  0.0000000000	  0.6841543728
  9.9891025566	  0.6347877699	  0.0000000000	  0.0000000000	  0.6923647601
  9.9961520291	  0.7138854670	  0.0000000000	  0.0000000000	  0.6992170312
 10.0032015016	  0.6563720137	  0.2694009427	  0.0000000000	  0.7046977449
 10.0102509741	  0.4743184592	  0.5221398435	  0.0000000000	  0.7087961506
 10.0173004467	  0.2029015662	  0.6727501135	  0.0000000000	  0.7115042088
 10.0243499192	  0.0000000000	  0.6932661736	  0.0000000000	  0.7128166077
 10.0313993917	  0.0000000000	  0.5801059753	  0.0000000000	  0.7127307727
 10.0384488642	  0.0000000000	  0.3547069127	  0.0000000000	  0.7112468724
 10.0454983367	  0.0000000000	  0.0000000000	  0.0000000000	  0.7083678174
 10.0525478093	  0.0000000000	  0.0000000000	  0.0000000000	  0.7040992553
 10.0595972818	  0.0000000000	  0.0000000000	  0.0000000000	  0.6984495590
 10.0666467543	  0.0000000000	  0.0000000000	  0.0000000000	  0.6914298108
 10.0736962268	  0.0000000000	  0.0000000000	  0.0000000000	  0.6830537803
 10.0807456993	  0.3881165881	  0.0000000000	  0.0000000000	  0.6733378978
 10.0877951718	  0.6264314289	  0.0000000000	  0.0000000000	  0.6623012213
 10.0948446444	  0.7520026555	  0.0000000000	  0.0000000000	  0.6499654002
 10.1018941169	  0.7393591382	  0.2200019258	  0.0000000000	  0.6363546318
 10.1089435894	  0.5881771483	  0.5174851141	  0.0000000000	  0.6214956145
 10.1159930619	  0.3235807061	  0.7271624187	  0.0000000000	  0.6054174952
 10.1230425344	  0.0000000000	  0.8087091020	  0.0000000000	  0.5881518121
 10.1300920069	  0.0000000000	  0.7445346966	  0.0000000000	  0.5697324330
 10.1371414795	  0.0000000000	  0.5432027085	  0.0000000000	  0.5501954885
 10.1441909520	  0.0000000000	  0.2381545074	  0.0000000000	  0.5295793017
 10.1512404245	  0.0000000000	  0.0000000000	  0.0000000000	  0.5079243123
 10.1582898970	  0.0000000000	  0.0000000000	  0.0000000000	  0.4852729981
 10.1653393695	  0.0000000000	  0.0000000000	  0.0000000000	  0.4616697909
 10.1723888420	  0.0000000000	  0.0000000000	  0.0000000000	  0.4371609900
 10.1794383146	  0.2163594415	  0.0000000000	  0.0000000000	  0.4117946708
 10.1864877871	  0.5616390463	  0.0000000000	  0.0000000000	  0.3856205909
 10.1935372596	  0.8178714255	  0.0000000000	  0.0000000000	  0.3586900924
 10.2005867321	  0.9397268991	  0.0000000000	  0.0000000000	  0.3310560012
 10.2076362046	  0.9046264751	  0.2999662311	  0.0000000000	  0.3027725232
 10.2146856771	  0.7167083531	  0.6413350060	  0.0000000000	  0.2738951382
 10.2217351497	  0.4061665662	  0.8804873707	  0.0000000000	  0.2444804910
 10.2287846222	  0.0000000000	  0.9764075894	  0.0000000000	  0.2145862803
 10.2358340947	  0.0000000000	  0.9121138017	  0.0000000000	  0.1842711453
 10.2428835672	  0.0000000000	  0.6974725963	  0.0000000000	  0.1535945510
 10.2499330397	  0.0000000000	  0.3674257831	  0.0000000000	  0.1226166716
 10.2569825122	  0.0000000000	  0.0000000000	  0.0000000000	  0.0913982720
 10.2640319848	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.2710814573	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.2781309298	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.2851804023	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.2922298748	  0.4387714926	  0.0000000000	  0.0000000000	  0.0000000000
 10.2992793473	  0.7494988814	  0.0000000000	  0.0975159461	  0.0000000000
 10.3063288199	  0.9408377705	  0.0000000000	  0.1286921375	  0.0000000000
 10.3133782924	  0.9844911729	  0.0000000000	  0.1596158913	  0.0000000000
 10.3204277649	  0.8760846148	  0.4430458305	  0.1902265488	  0.0000000000
 10.3274772374	  0.6352417130	  0.7401780611	  0.2204640651	  0.0000000000
 10.3345267099	  0.3017918896	  0.9199385953	  0.2502691275	  0.0000000000
 10.3415761824	  0.0000000000	  0.9574829853	  0.2795832717	  0.0000000000
 10.3486256550	  0.0000000000	  0.8506290530	  0.3083489959	  0.0000000000
 10.3556751275	  0.0000000000	  0.6193868808	  0.3365098746	  0.0000000000
 10.3627246000	  0.0000000000	  0.3020138595	  0.3640106684	  0.0000000000
 10.3697740725	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.3768235450	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.3838730176	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.3909224901	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.3979719626	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.4050214351	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.4120709076	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.4191203801	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.4261698527	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.4332193252	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.4402687977	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.4473182702	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.4543677427	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.4614172152	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.4684666878	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.4755161603	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.4825656328	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.4896151053	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.4966645778	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.5037140503	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.5107635229	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.5178129954	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.5248624679	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.5319119404	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.5389614129	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.5460108854	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.5530603580	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.5601098305	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.5671593030	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.5742087755	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.5812582480	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.5883077205	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.5953571931	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.6024066656	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.6094561381	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.6165056106	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.6235550831	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.6306045556	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.6376540282	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.6447035007	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.6517529732	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.6588024457	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.6658519182	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.6729013907	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.6799508633	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.6870003358	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 10.6940498083	  0.2304274377	  0.9053537866	  0.3567039628	  0.0000000000
 10.7010992808	  0.0000000000	  0.9352536727	  0.3290208130	  0.0000000000
 10.7081487533	  0.0000000000	  0.8239160538	  0.3006922687	  0.0000000000
 10.7151982258	  0.0000000000	  0.5844301946	  0.2717738979	  0.0000000000
 10.7222476984	  0.0000000000	  0.2505383240	  0.2423224259	  0.0000000000
 10.7292971709	  0.0000000000	  0.0000000000	  0.2123956234	  0.0000000000
 10.7363466434	  0.0000000000	  0.0000000000	  0.1820521938	  0.0000000000
 10.7433961159	  0.0000000000	  0.0000000000	  0.1513516576	  0.0000000000
 10.7504455884	  0.0000000000	  0.0000000000	  0.1203542358	  0.0000000000
 10.7574950610	  0.1402346202	  0.0000000000	  0.0891207318	  0.0000000000
 10.7645445335	  0.5123974003	  0.0000000000	  0.0000000000	  0.0000000000
 10.7715940060	  0.8059021170	  0.0000000000	  0.0000000000	  0.0000000000
 10.7786434785	  0.9728588846	  0.0000000000	  0.0000000000	  0.0000000000
 10.7856929510	  0.9853809426	  0.1663114918	  0.0000000000	  0.0000000000
 10.7927424235	  0.8405486046	  0.5373963144	  0.0000000000	  0.0000000000
 10.7997918961	  0.5612650119	  0.8215981789	  0.0000000000	  0.0997898733
 10.8068413686	  0.1927654185	  0.9724678154	  0.0000000000	  0.1309497669
 10.8138908411	  0.0000000000	  0.9653484248	  0.0000000000	  0.1618527944
 10.8209403136	  0.0000000000	  0.8017081338	  0.0000000000	  0.1924383378
 10.8279897861	  0.0000000000	  0.5090787925	  0.0000000000	  0.2226464014
 10.8350392586	  0.0000000000	  0.1365479331	  0.0000000000	  0.2524177304
 10.8420887312	  0.0000000000	  0.0000000000	  0.0000000000	  0.2816939264
 10.8491382037	  0.0000000000	  0.0000000000	  0.0000000000	  0.3104175624
 10.8561876762	  0.0000000000	  0.0000000000	  0.0000000000	  0.3385322952
 10.8632371487	  0.0000000000	  0.0000000000	  0.0000000000	  0.3659829760
 10.8702866212	  0.3103045790	  0.0000000000	  0.0000000000	  0.3927157586
 10.8773360937	  0.6251441781	  0.0000000000	  0.0000000000	  0.4186782051
 10.8843855663	  0.8270856620	  0.0000000000	  0.0000000000	  0.4438193884
 10.8914350388	  0.8834509198	  0.0000000000	  0.0000000000	  0.4680899925
 10.8984845113	  0.7871481052	  0.3726690474	  0.0000000000	  0.4914424093
 10.9055339838	  0.5577180448	  0.6518653689	  0.0000000000	  0.5138308314
 10.9125834563	  0.2376886741	  0.8105880044	  0.0000000000	  0.5352113427
 10.9196329288	  0.0000000000	  0.8234816300	  0.0000000000	  0.5555420039
 10.9266824014	  0.0000000000	  0.6912659579	  0.0000000000	  0.5747829351
 10.9337318739	  0.0000000000	  0.4403526710	  0.0000000000	  0.5928963942
 10.9407813464	  0.0000000000	  0.1178846183	  0.0000000000	  0.6098468504
 10.9478308189	  0.0000000000	  0.0000000000	  0.0000000000	  0.6256010543
 10.9548802914	  0.0000000000	  0.0000000000	  0.0000000000	  0.6401281032
 10.9619297639	  0.0000000000	  0.0000000000	  0.0000000000	  0.6533995013
 10.9689792365	  0.0000000000	  0.0000000000	  0.0000000000	  0.6653892160
 10.9760287090	  0.3221196310	  0.0000000000	  0.0000000000	  0.6760737286
 10.9830781815	  0.5666713080	  0.0000000000	  0.0000000000	  0.6854320809
 10.9901276540	  0.7001832430	  0.0000000000	  0.0000000000	  0.6934459159
 10.9971771265	  0.6992398599	  0.1446523034	  0.0000000000	  0.7000995139
 11.0042265990	  0.5655134625	  0.4273567928	  0.0000000000	  0.7053798235
 11.0112760716	  0.3253167439	  0.6253765913	  0.0000000000	  0.7092764871
 11.0183255441	  0.0000000000	  0.7019684423	  0.0000000000	  0.7117818610
 11.0253750166	  0.0000000000	  0.6431933388	  0.0000000000	  0.7128910310
 11.0324244891	  0.0000000000	  0.4604481099	  0.0000000000	  0.7126018211
 11.0394739616	  0.0000000000	  0.1883275407	  0.0000000000	  0.7109147988
 11.0465234341	  0.0000000000	  0.0000000000	  0.0000000000	  0.7078332733
 11.0535729067	  0.0000000000	  0.0000000000	  0.0000000000	  0.7033632891
 11.0606223792	  0.0000000000	  0.0000000000	  0.0000000000	  0.6975136144
 11.0676718517	  0.0000000000	  0.0000000000	  0.0000000000	  0.6902957237
 11.0747213242	  0.2650632897	  0.0000000000	  0.0000000000	  0.6817237754
 11.0817707967	  0.5362584354	  0.0000000000	  0.0000000000	  0.6718145838
 11.0888202693	  0.7116792487	  0.0000000000	  0.0000000000	  0.6605875864
 11.0958697418	  0.7568539346	  0.0000000000	  0.0000000000	  0.6480648057
 11.1029192143	  0.6609646944	  0.4010314420	  0.0000000000	  0.6342708059
 11.1099686868	  0.4390490865	  0.6509891176	  0.0000000000	  0.6192326448
 11.1170181593	  0.1294990725	  0.7871755371	  0.0000000000	  0.6029798206
 11.1240676318	  0.0000000000	  0.7822370473	  0.0000000000	  0.5855442143
 11.1311171044	  0.0000000000	  0.6340978610	  0.0000000000	  0.5669600269
 11.1381665769	  0.0000000000	  0.3665963164	  0.0000000000	  0.5472637124
 11.1452160494	  0.0000000000	  0.0000000000	  0.0000000000	  0.5264939064
 11.1522655219	  0.0000000000	  0.0000000000	  0.0000000000	  0.5046913500
 11.1593149944	  0.0000000000	  0.0000000000	  0.0000000000	  0.4818988105
 11.1663644669	  0.0000000000	  0.0000000000	  0.0000000000	  0.4581609967
 11.1734139395	  0.0000000000	  0.0000000000	  0.0000000000	  0.4335244718
 11.1804634120	  0.4322978459	  0.0000000000	  0.0000000000	  0.4080375619
 11.1875128845	  0.7284665569	  0.0000000000	  0.0000000000	  0.3817502611
 11.1945623570	  0.9059665118	  0.0000000000	  0.0000000000	  0.3547141337
 11.2016118295	  0.9326212767	  0.1526439875	  0.0000000000	  0.3269822126
 11.2086613020	  0.8019373695	  0.5174255337	  0.0000000000	  0.2986088957
 11.2157107746	  0.5342994741	  0.8011323463	  0.0000000000	  0.2696498390
 11.2227602471	  0.1735168454	  0.9550990479	  0.0000000000	  0.2401618475
 11.2298097196	  0.0000000000	  0.9524322497	  0.0000000000	  0.2102027637
 11.2368591921	  0.0000000000	  0.7925558490	  0.0000000000	  0.1798313543
 11.2439086646	  0.0000000000	  0.5012362274	  0.0000000000	  0.1491071945
 11.2509581371	  0.0000000000	  0.1261286115	  0.0000000000	  0.1180905518
 11.2580076097	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.2650570822	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.2721065547	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.2791560272	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.2862054997	  0.3029563848	  0.0000000000	  0.0000000000	  0.0000000000
 11.2932549722	  0.6474172488	  0.0000000000	  0.0000000000	  0.0000000000
 11.3003044448	  0.8881812223	  0.0000000000	  0.1020627655	  0.0000000000
 11.3073539173	  0.9885996387	  0.0000000000	  0.1332060382	  0.0000000000
 11.3144033898	  0.9349965488	  0.3144146558	  0.1640880189	  0.0000000000
 11.3214528623	  0.7383076676	  0.6457661288	  0.1946481309	  0.0000000000
 11.3285023348	  0.4316894526	  0.8735544021	  0.2248264286	  0.0000000000
 11.3355518073	  0.0000000000	  0.9648940637	  0.2545637153	  0.0000000000
 11.3426012799	  0.0000000000	  0.9089604525	  0.2838016596	  0.0000000000
 11.3496507524	  0.0000000000	  0.7179435708	  0.3124829095	  0.0000000000
 11.3567002249	  0.0000000000	  0.4243209700	  0.3405512048	  0.0000000000
 11.3637496974	  0.0000000000	  0.0000000000	  0.3679514879	  0.0000000000
 11.3707991699	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.3778486424	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.3848981150	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.3919475875	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.3989970600	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.4060465325	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.4130960050	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.4201454776	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.4271949501	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.4342444226	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.4412938951	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.4483433676	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.4553928401	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.4624423127	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.4694917852	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.4765412577	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.4835907302	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.4906402027	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.4976896752	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.5047391478	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.5117886203	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.5188380928	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.5258875653	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.5329370378	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.5399865103	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.5470359829	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.5540854554	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.5611349279	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.5681844004	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.5752338729	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.5822833454	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.5893328180	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.5963822905	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.6034317630	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.6104812355	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.6175307080	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.6245801805	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.6316296531	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.6386791256	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.6457285981	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.6527780706	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.6598275431	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.6668770156	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.6739264882	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.6809759607	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.6880254332	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 11.6950749057	  0.0000000000	  0.9357286434	  0.3527206258	  0.0000000000
 11.7021243782	  0.0000000000	  0.8752995795	  0.3249402209	  0.0000000000
 11.7091738507	  0.0000000000	  0.6804883009	  0.2965224257	  0.0000000000
 11.7162233233	  0.0000000000	  0.3775516255	  0.2675229834	  0.0000000000
 11.7232727958	  0.0000000000	  0.0000000000	  0.2379987784	  0.0000000000
 11.7303222683	  0.0000000000	  0.0000000000	  0.2080077240	  0.0000000000
 11.7373717408	  0.0000000000	  0.0000000000	  0.1776086497	  0.0000000000
 11.7444212133	  0.0000000000	  0.0000000000	  0.1468611850	  0.0000000000
 11.7514706858	  0.0000000000	  0.0000000000	  0.1158256430	  0.0000000000
 11.7585201584	  0.3808543969	  0.0000000000	  0.0000000000	  0.0000000000
 11.7655696309	  0.7093862371	  0.0000000000	  0.0000000000	  0.0000000000
 11.7726191034	  0.9277389966	  0.0000000000	  0.0000000000	  0.0000000000
 11.7796685759	  0.9997898506	  0.0000000000	  0.0000000000	  0.0000000000
 11.7867180484	  0.9128248546	  0.4062340358	  0.0000000000	  0.0000000000
 11.7937675210	  0.6800375619	  0.7295336778	  0.0000000000	  0.0000000000
 11.8008169935	  0.3387096251	  0.9350882746	  0.0000000000	  0.1043345993
 11.8078664660	  0.0000000000	  0.9892151815	  0.0000000000	  0.1354609279
 11.8149159385	  0.0000000000	  0.8831090322	  0.0000000000	  0.1663215416
 11.8219654110	  0.0000000000	  0.6345356245	  0.0000000000	  0.1968559053
 11.8290148835	  0.0000000000	  0.2850226069	  0.0000000000	  0.2270041240
 11.8360643561	  0.0000000000	  0.0000000000	  0.0000000000	  0.2567070601
 11.8431138286	  0.0000000000	  0.0000000000	  0.0000000000	  0.2859064495
 11.8501633011	  0.0000000000	  0.0000000000	  0.0000000000	  0.3145450157
 11.8572127736	  0.0000000000	  0.0000000000	  0.0000000000	  0.3425665825
 11.8642622461	  0.1696668582	  0.0000000000	  0.0000000000	  0.3699161838
 11.8713117186	  0.5165392676	  0.0000000000	  0.0000000000	  0.3965401716
 11.8783611912	  0.7689750426	  0.0000000000	  0.0000000000	  0.4223863214
 11.8854106637	  0.8854272310	  0.0000000000	  0.0000000000	  0.4474039344
 11.8924601362	  0.8482593462	  0.2410443881	  0.0000000000	  0.4715439370
 11.8995096087	  0.6666535470	  0.5574823791	  0.0000000000	  0.4947589770
 11.9065590812	  0.3748016491	  0.7695655186	  0.0000000000	  0.5170035168
 11.9136085537	  0.0000000000	  0.8424035961	  0.0000000000	  0.5382339223
 11.9206580263	  0.0000000000	  0.7660475881	  0.0000000000	  0.5584085487
 11.9277074988	  0.0000000000	  0.5570120417	  0.0000000000	  0.5774878222
 11.9347569713	  0.0000000000	  0.2550841128	  0.0000000000	  0.5954343178
 11.9418064438	  0.0000000000	  0.0000000000	  0.0000000000	  0.6122128322
 11.9488559163	  0.0000000000	  0.0000000000	  0.0000000000	  0.6277904534
 11.9559053888	  0.0000000000	  0.0000000000	  0.0000000000	  0.6421366248
 11.9629548614	  0.0000000000	  0.0000000000	  0.0000000000	  0.6552232057
 11.9700043339	  0.1996576212	  0.0000000000	  0.0000000000	  0.6670245257
 11.9770538064	  0.4791039716	  0.0000000000	  0.0000000000	  0.6775174360
 11.9841032789	  0.6632615298	  0.0000000000	  0.0000000000	  0.6866813541
 11.9911527514	  0.7193605076	  0.0000000000	  0.0000000000	  0.6944983043
 11.9982022239	  0.6385835689	  0.3176097967	  0.0000000000	  0.7009529532
 12.0052516965	  0.4375329822	  0.5568507891	  0.0000000000	  0.7060326396
 12.0123011690	  0.1550343454	  0.6872054789	  0.0000000000	  0.7097273994
 12.0193506415	  0.0000000000	  0.6847981325	  0.0000000000	  0.7120299852
 12.0264001140	  0.0000000000	  0.5506221379	  0.0000000000	  0.7129358801
 12.0334495865	  0.0000000000	  0.3103058306	  0.0000000000	  0.7124433074
 12.0404990590	  0.0000000000	  0.0000000000	  0.0000000000	  0.7105532331
 12.0475485316	  0.0000000000	  0.0000000000	  0.0000000000	  0.7072693649
 12.0545980041	  0.0000000000	  0.0000000000	  0.0000000000	  0.7025981441
 12.0616474766	  0.0000000000	  0.0000000000	  0.0000000000	  0.6965487337
 12.0686969491	  0.1352456695	  0.0000000000	  0.0000000000	  0.6891329999
 12.0757464216	  0.4304673867	  0.0000000000	  0.0000000000	  0.6803654893
 12.0827958941	  0.6496987501	  0.0000000000	  0.0000000000	  0.6702633998
 12.0898453667	  0.7505680210	  0.0000000000	  0.0000000000	  0.6588465472
 12.0968948392	  0.7121542272	  0.2744866336	  0.0000000000	  0.6461373265
 12.1039443117	  0.5390197488	  0.5566242905	  0.0000000000	  0.6321606675
 12.1109937842	  0.2606091665	  0.7426055346	  0.0000000000	  0.6169439864
 12.1180432567	  0.0000000000	  0.7961903730	  0.0000000000	  0.6005171316
 12.1250927293	  0.0000000000	  0.7047953395	  0.0000000000	  0.5829123254
 12.1321422018	  0.0000000000	  0.4820206515	  0.0000000000	  0.5641641006
 12.1391916743	  0.0000000000	  0.1654600300	  0.0000000000	  0.5443092332
 12.1462411468	  0.0000000000	  0.0000000000	  0.0000000000	  0.5233866696
 12.1532906193	  0.0000000000	  0.0000000000	  0.0000000000	  0.5014374507
 12.1603400918	  0.0000000000	  0.0000000000	  0.0000000000	  0.4785046314
 12.1673895644	  0.0000000000	  0.0000000000	  0.0000000000	  0.4546331957
 12.1744390369	  0.2935244881	  0.0000000000	  0.0000000000	  0.4298699689
 12.1814885094	  0.6213112309	  0.0000000000	  0.0000000000	  0.4042635256
 12.1885379819	  0.8492554561	  0.0000000000	  0.0000000000	  0.3778640945
 12.1955874544	  0.9364736552	  0.0000000000	  0.0000000000	  0.3507234597
 12.2026369269	  0.8660191158	  0.3817719228	  0.0000000000	  0.3228948591
 12.2096863995	  0.6479107765	  0.7025104303	  0.0000000000	  0.2944328804
 12.2167358720	  0.3174816993	  0.9103690123	  0.0000000000	  0.2653933534
 12.2237853445	  0.0000000000	  0.9692224989	  0.0000000000	  0.2358332409
 12.2308348170	  0.0000000000	  0.8680192155	  0.0000000000	  0.2058105270
 12.2378842895	  0.0000000000	  0.6226226352	  0.0000000000	  0.1753841030
 12.2449337620	  0.0000000000	  0.2730492239	  0.0000000000	  0.1446136523
 12.2519832346	  0.0000000000	  0.0000000000	  0.0000000000	  0.1135595330
 12.2590327071	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.2660821796	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.2731316521	  0.0000000000	  0.0000000000	  0.0000000000	  0.0000000000
 12.2801811246	  0.1593602686	  0.0000000000	  0.0000000000	  0.0000000000
 12.2872305971	  0.5299839171	  0.0000000000	  0.0000000000	  0.0000000000
 12.2942800697	  0.8153342299	  0.0000000000	  0.0000000000	  0.0000000000
